ID;Time[s];JTAG: States
80775;2.34393;EXIT1-DR
80776;2.34494;PAUSE-DR
80777;2.34595;EXIT2-DR
80778;2.34595;UPDATE-DR
80779;2.34595;RUN-TEST/IDLE
80780;2.34695;SELECT-DR-SCAN
80781;2.34695;CAPTURE-DR
80782;2.34695;SHIFT-DR
80783;2.34809;SHIFT-DR
80784;2.3481;SHIFT-DR
80785;2.3481;SHIFT-DR
80786;2.3481;SHIFT-DR
80787;2.3481;SHIFT-DR
80788;2.3481;SHIFT-DR
80789;2.34811;SHIFT-DR
80790;2.34811;SHIFT-DR
80791;2.34811;SHIFT-DR
80792;2.34812;SHIFT-DR
80793;2.34812;SHIFT-DR
80794;2.34812;SHIFT-DR
80795;2.34812;SHIFT-DR
80796;2.34812;SHIFT-DR
80797;2.34812;SHIFT-DR
80798;2.34813;SHIFT-DR
80799;2.34813;SHIFT-DR
80800;2.34813;SHIFT-DR
80801;2.34814;SHIFT-DR
80802;2.34814;SHIFT-DR
80803;2.34814;SHIFT-DR
80804;2.34814;SHIFT-DR
80805;2.34814;SHIFT-DR
80806;2.34814;SHIFT-DR
80807;2.34815;SHIFT-DR
80808;2.34815;SHIFT-DR
80809;2.34815;SHIFT-DR
80810;2.34816;SHIFT-DR
80811;2.34816;SHIFT-DR
80812;2.34816;SHIFT-DR
80813;2.34816;SHIFT-DR
80814;2.34816;SHIFT-DR
80815;2.34817;SHIFT-DR
80816;2.34817;SHIFT-DR
80817;2.34817;SHIFT-DR
80818;2.34817;SHIFT-DR
80819;2.34818;SHIFT-DR
80820;2.34818;SHIFT-DR
80821;2.34818;SHIFT-DR
80822;2.34818;SHIFT-DR
80823;2.34819;SHIFT-DR
80824;2.34819;SHIFT-DR
80825;2.34819;SHIFT-DR
80826;2.34819;SHIFT-DR
80827;2.34819;SHIFT-DR
80828;2.3482;SHIFT-DR
80829;2.3482;SHIFT-DR
80830;2.3482;SHIFT-DR
80831;2.3482;SHIFT-DR
80832;2.34821;SHIFT-DR
80833;2.34821;SHIFT-DR
80834;2.34821;SHIFT-DR
80835;2.34821;SHIFT-DR
80836;2.34821;SHIFT-DR
80837;2.34822;SHIFT-DR
80838;2.34822;SHIFT-DR
80839;2.34822;SHIFT-DR
80840;2.34822;SHIFT-DR
80841;2.34823;SHIFT-DR
80842;2.34823;SHIFT-DR
80843;2.34823;SHIFT-DR
80844;2.34823;SHIFT-DR
80845;2.34823;SHIFT-DR
80846;2.34824;SHIFT-DR
80847;2.34824;SHIFT-DR
80848;2.34824;SHIFT-DR
80849;2.34824;SHIFT-DR
80850;2.34825;SHIFT-DR
80851;2.34825;SHIFT-DR
80852;2.34825;SHIFT-DR
80853;2.34825;SHIFT-DR
80854;2.34825;SHIFT-DR
80855;2.34826;SHIFT-DR
80856;2.34826;SHIFT-DR
80857;2.34826;SHIFT-DR
80858;2.34826;SHIFT-DR
80859;2.34827;SHIFT-DR
80860;2.34827;SHIFT-DR
80861;2.34827;SHIFT-DR
80862;2.34827;SHIFT-DR
80863;2.34828;SHIFT-DR
80864;2.34828;SHIFT-DR
80865;2.34828;SHIFT-DR
80866;2.34828;SHIFT-DR
80867;2.34828;SHIFT-DR
80868;2.34829;SHIFT-DR
80869;2.34829;SHIFT-DR
80870;2.34829;SHIFT-DR
80871;2.3483;SHIFT-DR
80872;2.3483;SHIFT-DR
80873;2.3483;SHIFT-DR
80874;2.3483;SHIFT-DR
80875;2.3483;SHIFT-DR
80876;2.3483;SHIFT-DR
80877;2.34831;SHIFT-DR
80878;2.34831;SHIFT-DR
80879;2.34831;SHIFT-DR
80880;2.34832;SHIFT-DR
80881;2.34832;SHIFT-DR
80882;2.34832;SHIFT-DR
80883;2.34832;SHIFT-DR
80884;2.34832;SHIFT-DR
80885;2.34832;SHIFT-DR
80886;2.34833;SHIFT-DR
80887;2.34833;SHIFT-DR
80888;2.34833;SHIFT-DR
80889;2.34834;SHIFT-DR
80890;2.34834;SHIFT-DR
80891;2.34834;SHIFT-DR
80892;2.34834;SHIFT-DR
80893;2.34834;SHIFT-DR
80894;2.34834;SHIFT-DR
80895;2.34835;SHIFT-DR
80896;2.34835;SHIFT-DR
80897;2.34835;SHIFT-DR
80898;2.34836;SHIFT-DR
80899;2.34836;SHIFT-DR
80900;2.34836;SHIFT-DR
80901;2.34836;SHIFT-DR
80902;2.34836;SHIFT-DR
80903;2.34837;SHIFT-DR
80904;2.34837;SHIFT-DR
80905;2.34837;SHIFT-DR
80906;2.34837;SHIFT-DR
80907;2.34838;SHIFT-DR
80908;2.34838;SHIFT-DR
80909;2.34838;SHIFT-DR
80910;2.34838;SHIFT-DR
80911;2.34839;SHIFT-DR
80912;2.34839;SHIFT-DR
80913;2.34839;SHIFT-DR
80914;2.34839;SHIFT-DR
80915;2.34839;SHIFT-DR
80916;2.3484;SHIFT-DR
80917;2.3484;SHIFT-DR
80918;2.3484;SHIFT-DR
80919;2.3484;SHIFT-DR
80920;2.34841;SHIFT-DR
80921;2.34841;SHIFT-DR
80922;2.34841;SHIFT-DR
80923;2.34841;SHIFT-DR
80924;2.34841;SHIFT-DR
80925;2.34842;SHIFT-DR
80926;2.34842;SHIFT-DR
80927;2.34842;SHIFT-DR
80928;2.34842;SHIFT-DR
80929;2.34843;SHIFT-DR
80930;2.34843;SHIFT-DR
80931;2.34843;SHIFT-DR
80932;2.34843;SHIFT-DR
80933;2.34843;SHIFT-DR
80934;2.34844;SHIFT-DR
80935;2.34844;SHIFT-DR
80936;2.34844;SHIFT-DR
80937;2.34844;SHIFT-DR
80938;2.34845;SHIFT-DR
80939;2.34845;SHIFT-DR
80940;2.34845;SHIFT-DR
80941;2.34845;SHIFT-DR
80942;2.34845;SHIFT-DR
80943;2.34846;SHIFT-DR
80944;2.34846;SHIFT-DR
80945;2.34846;SHIFT-DR
80946;2.34846;SHIFT-DR
80947;2.34847;SHIFT-DR
80948;2.34847;SHIFT-DR
80949;2.34847;SHIFT-DR
80950;2.34847;SHIFT-DR
80951;2.34848;SHIFT-DR
80952;2.34848;SHIFT-DR
80953;2.34848;SHIFT-DR
80954;2.34848;SHIFT-DR
80955;2.34848;SHIFT-DR
80956;2.34849;SHIFT-DR
80957;2.34849;SHIFT-DR
80958;2.34849;SHIFT-DR
80959;2.3485;SHIFT-DR
80960;2.3485;SHIFT-DR
80961;2.3485;SHIFT-DR
80962;2.3485;SHIFT-DR
80963;2.3485;SHIFT-DR
80964;2.3485;SHIFT-DR
80965;2.34851;SHIFT-DR
80966;2.34851;SHIFT-DR
80967;2.34851;SHIFT-DR
80968;2.34852;SHIFT-DR
80969;2.34852;SHIFT-DR
80970;2.34852;SHIFT-DR
80971;2.34852;SHIFT-DR
80972;2.34852;SHIFT-DR
80973;2.34852;SHIFT-DR
80974;2.34853;SHIFT-DR
80975;2.34853;SHIFT-DR
80976;2.34853;SHIFT-DR
80977;2.34854;SHIFT-DR
80978;2.34854;SHIFT-DR
80979;2.34854;SHIFT-DR
80980;2.34854;SHIFT-DR
80981;2.34854;SHIFT-DR
80982;2.34855;SHIFT-DR
80983;2.34855;SHIFT-DR
80984;2.34855;SHIFT-DR
80985;2.34855;SHIFT-DR
80986;2.34856;SHIFT-DR
80987;2.34856;SHIFT-DR
80988;2.34856;SHIFT-DR
80989;2.34856;SHIFT-DR
80990;2.34856;SHIFT-DR
80991;2.34857;SHIFT-DR
80992;2.34857;SHIFT-DR
80993;2.34857;SHIFT-DR
80994;2.34857;SHIFT-DR
80995;2.34858;SHIFT-DR
80996;2.34858;SHIFT-DR
80997;2.34858;SHIFT-DR
80998;2.34858;SHIFT-DR
80999;2.34859;SHIFT-DR
81000;2.34859;SHIFT-DR
81001;2.34859;SHIFT-DR
81002;2.34859;SHIFT-DR
81003;2.34859;SHIFT-DR
81004;2.3486;SHIFT-DR
81005;2.3486;SHIFT-DR
81006;2.3486;SHIFT-DR
81007;2.3486;SHIFT-DR
81008;2.34861;SHIFT-DR
81009;2.34861;SHIFT-DR
81010;2.34861;SHIFT-DR
81011;2.34861;SHIFT-DR
81012;2.34861;SHIFT-DR
81013;2.34862;SHIFT-DR
81014;2.34862;SHIFT-DR
81015;2.34862;SHIFT-DR
81016;2.34862;SHIFT-DR
81017;2.34863;SHIFT-DR
81018;2.34863;SHIFT-DR
81019;2.34863;SHIFT-DR
81020;2.34863;SHIFT-DR
81021;2.34863;SHIFT-DR
81022;2.34864;SHIFT-DR
81023;2.34864;SHIFT-DR
81024;2.34864;SHIFT-DR
81025;2.34864;SHIFT-DR
81026;2.34865;SHIFT-DR
81027;2.34865;SHIFT-DR
81028;2.34865;SHIFT-DR
81029;2.34865;SHIFT-DR
81030;2.34865;SHIFT-DR
81031;2.34866;SHIFT-DR
81032;2.34866;SHIFT-DR
81033;2.34866;SHIFT-DR
81034;2.34866;SHIFT-DR
81035;2.34867;SHIFT-DR
81036;2.34867;SHIFT-DR
81037;2.34867;SHIFT-DR
81038;2.34867;SHIFT-DR
81039;2.34922;SHIFT-DR
81040;2.34922;SHIFT-DR
81041;2.34922;SHIFT-DR
81042;2.34922;SHIFT-DR
81043;2.34922;SHIFT-DR
81044;2.34923;SHIFT-DR
81045;2.34923;SHIFT-DR
81046;2.34923;SHIFT-DR
81047;2.34923;SHIFT-DR
81048;2.34924;SHIFT-DR
81049;2.34924;SHIFT-DR
81050;2.34924;SHIFT-DR
81051;2.34924;SHIFT-DR
81052;2.34924;SHIFT-DR
81053;2.34925;SHIFT-DR
81054;2.34925;SHIFT-DR
81055;2.34925;SHIFT-DR
81056;2.34925;SHIFT-DR
81057;2.34926;SHIFT-DR
81058;2.34926;SHIFT-DR
81059;2.34926;SHIFT-DR
81060;2.34926;SHIFT-DR
81061;2.34926;SHIFT-DR
81062;2.34927;SHIFT-DR
81063;2.34927;SHIFT-DR
81064;2.34927;SHIFT-DR
81065;2.34927;SHIFT-DR
81066;2.34928;SHIFT-DR
81067;2.34928;SHIFT-DR
81068;2.34928;SHIFT-DR
81069;2.34928;SHIFT-DR
81070;2.34928;SHIFT-DR
81071;2.34929;SHIFT-DR
81072;2.34929;SHIFT-DR
81073;2.34929;SHIFT-DR
81074;2.3493;SHIFT-DR
81075;2.3493;SHIFT-DR
81076;2.3493;SHIFT-DR
81077;2.3493;SHIFT-DR
81078;2.3493;SHIFT-DR
81079;2.34931;SHIFT-DR
81080;2.34931;SHIFT-DR
81081;2.34931;SHIFT-DR
81082;2.34931;SHIFT-DR
81083;2.34932;SHIFT-DR
81084;2.34932;SHIFT-DR
81085;2.34932;SHIFT-DR
81086;2.34932;SHIFT-DR
81087;2.34933;SHIFT-DR
81088;2.34933;SHIFT-DR
81089;2.34933;SHIFT-DR
81090;2.34933;SHIFT-DR
81091;2.34933;SHIFT-DR
81092;2.34934;SHIFT-DR
81093;2.34934;SHIFT-DR
81094;2.34934;SHIFT-DR
81095;2.34934;SHIFT-DR
81096;2.34935;SHIFT-DR
81097;2.34935;SHIFT-DR
81098;2.34935;SHIFT-DR
81099;2.34935;SHIFT-DR
81100;2.34935;SHIFT-DR
81101;2.34936;SHIFT-DR
81102;2.34936;SHIFT-DR
81103;2.34936;SHIFT-DR
81104;2.34936;SHIFT-DR
81105;2.34937;SHIFT-DR
81106;2.34937;SHIFT-DR
81107;2.34937;SHIFT-DR
81108;2.34937;SHIFT-DR
81109;2.34937;SHIFT-DR
81110;2.34938;SHIFT-DR
81111;2.34938;SHIFT-DR
81112;2.34938;SHIFT-DR
81113;2.34938;SHIFT-DR
81114;2.34939;SHIFT-DR
81115;2.34939;SHIFT-DR
81116;2.34939;SHIFT-DR
81117;2.34939;SHIFT-DR
81118;2.34939;SHIFT-DR
81119;2.3494;SHIFT-DR
81120;2.3494;SHIFT-DR
81121;2.3494;SHIFT-DR
81122;2.3494;SHIFT-DR
81123;2.34941;SHIFT-DR
81124;2.34941;SHIFT-DR
81125;2.34941;SHIFT-DR
81126;2.34941;SHIFT-DR
81127;2.34942;SHIFT-DR
81128;2.34942;SHIFT-DR
81129;2.34942;SHIFT-DR
81130;2.34942;SHIFT-DR
81131;2.34942;SHIFT-DR
81132;2.34943;SHIFT-DR
81133;2.34943;SHIFT-DR
81134;2.34943;SHIFT-DR
81135;2.34943;SHIFT-DR
81136;2.34944;SHIFT-DR
81137;2.34944;SHIFT-DR
81138;2.34944;SHIFT-DR
81139;2.34944;SHIFT-DR
81140;2.34944;SHIFT-DR
81141;2.34945;SHIFT-DR
81142;2.34945;SHIFT-DR
81143;2.34945;SHIFT-DR
81144;2.34945;SHIFT-DR
81145;2.34946;SHIFT-DR
81146;2.34946;SHIFT-DR
81147;2.34946;SHIFT-DR
81148;2.34946;SHIFT-DR
81149;2.34946;SHIFT-DR
81150;2.34947;SHIFT-DR
81151;2.34947;SHIFT-DR
81152;2.34947;SHIFT-DR
81153;2.34947;SHIFT-DR
81154;2.34948;SHIFT-DR
81155;2.34948;SHIFT-DR
81156;2.34948;SHIFT-DR
81157;2.34948;SHIFT-DR
81158;2.34948;SHIFT-DR
81159;2.34949;SHIFT-DR
81160;2.34949;SHIFT-DR
81161;2.34949;SHIFT-DR
81162;2.3495;SHIFT-DR
81163;2.3495;SHIFT-DR
81164;2.3495;SHIFT-DR
81165;2.3495;SHIFT-DR
81166;2.3495;SHIFT-DR
81167;2.34951;SHIFT-DR
81168;2.34951;SHIFT-DR
81169;2.34951;SHIFT-DR
81170;2.34951;SHIFT-DR
81171;2.34952;SHIFT-DR
81172;2.34952;SHIFT-DR
81173;2.34952;SHIFT-DR
81174;2.34952;SHIFT-DR
81175;2.34953;SHIFT-DR
81176;2.34953;SHIFT-DR
81177;2.34953;SHIFT-DR
81178;2.34953;SHIFT-DR
81179;2.34953;SHIFT-DR
81180;2.34954;SHIFT-DR
81181;2.34954;SHIFT-DR
81182;2.34954;SHIFT-DR
81183;2.34954;SHIFT-DR
81184;2.34955;SHIFT-DR
81185;2.34955;SHIFT-DR
81186;2.34955;SHIFT-DR
81187;2.34955;SHIFT-DR
81188;2.34955;SHIFT-DR
81189;2.34956;SHIFT-DR
81190;2.34956;SHIFT-DR
81191;2.34956;SHIFT-DR
81192;2.34956;SHIFT-DR
81193;2.34957;SHIFT-DR
81194;2.34957;SHIFT-DR
81195;2.34957;SHIFT-DR
81196;2.34957;SHIFT-DR
81197;2.34957;SHIFT-DR
81198;2.34958;SHIFT-DR
81199;2.34958;SHIFT-DR
81200;2.34958;SHIFT-DR
81201;2.34958;SHIFT-DR
81202;2.34959;SHIFT-DR
81203;2.34959;SHIFT-DR
81204;2.34959;SHIFT-DR
81205;2.34959;SHIFT-DR
81206;2.34959;SHIFT-DR
81207;2.3496;SHIFT-DR
81208;2.3496;SHIFT-DR
81209;2.3496;SHIFT-DR
81210;2.3496;SHIFT-DR
81211;2.34961;SHIFT-DR
81212;2.34961;SHIFT-DR
81213;2.34961;SHIFT-DR
81214;2.34961;SHIFT-DR
81215;2.34962;SHIFT-DR
81216;2.34962;SHIFT-DR
81217;2.34962;SHIFT-DR
81218;2.34962;SHIFT-DR
81219;2.34962;SHIFT-DR
81220;2.34963;SHIFT-DR
81221;2.34963;SHIFT-DR
81222;2.34963;SHIFT-DR
81223;2.34963;SHIFT-DR
81224;2.34964;SHIFT-DR
81225;2.34964;SHIFT-DR
81226;2.34964;SHIFT-DR
81227;2.34964;SHIFT-DR
81228;2.34964;SHIFT-DR
81229;2.34965;SHIFT-DR
81230;2.34965;SHIFT-DR
81231;2.34965;SHIFT-DR
81232;2.34965;SHIFT-DR
81233;2.34966;SHIFT-DR
81234;2.34966;SHIFT-DR
81235;2.34966;SHIFT-DR
81236;2.34966;SHIFT-DR
81237;2.34966;SHIFT-DR
81238;2.34967;SHIFT-DR
81239;2.34967;SHIFT-DR
81240;2.34967;SHIFT-DR
81241;2.34968;SHIFT-DR
81242;2.34968;SHIFT-DR
81243;2.34968;SHIFT-DR
81244;2.34968;SHIFT-DR
81245;2.34968;SHIFT-DR
81246;2.34968;SHIFT-DR
81247;2.34969;SHIFT-DR
81248;2.34969;SHIFT-DR
81249;2.34969;SHIFT-DR
81250;2.3497;SHIFT-DR
81251;2.3497;SHIFT-DR
81252;2.3497;SHIFT-DR
81253;2.3497;SHIFT-DR
81254;2.3497;SHIFT-DR
81255;2.34971;SHIFT-DR
81256;2.34971;SHIFT-DR
81257;2.34971;SHIFT-DR
81258;2.34971;SHIFT-DR
81259;2.34972;SHIFT-DR
81260;2.34972;SHIFT-DR
81261;2.34972;SHIFT-DR
81262;2.34972;SHIFT-DR
81263;2.34973;SHIFT-DR
81264;2.34973;SHIFT-DR
81265;2.34973;SHIFT-DR
81266;2.34973;SHIFT-DR
81267;2.34973;SHIFT-DR
81268;2.34974;SHIFT-DR
81269;2.34974;SHIFT-DR
81270;2.34974;SHIFT-DR
81271;2.34974;SHIFT-DR
81272;2.34975;SHIFT-DR
81273;2.34975;SHIFT-DR
81274;2.34975;SHIFT-DR
81275;2.34975;SHIFT-DR
81276;2.34975;SHIFT-DR
81277;2.34976;SHIFT-DR
81278;2.34976;SHIFT-DR
81279;2.34976;SHIFT-DR
81280;2.34976;SHIFT-DR
81281;2.34977;SHIFT-DR
81282;2.34977;SHIFT-DR
81283;2.34977;SHIFT-DR
81284;2.34977;SHIFT-DR
81285;2.34977;SHIFT-DR
81286;2.34978;SHIFT-DR
81287;2.34978;SHIFT-DR
81288;2.34978;SHIFT-DR
81289;2.34978;SHIFT-DR
81290;2.34979;SHIFT-DR
81291;2.34979;SHIFT-DR
81292;2.34979;SHIFT-DR
81293;2.34979;SHIFT-DR
81294;2.34979;SHIFT-DR
81295;2.35042;SHIFT-DR
81296;2.35042;SHIFT-DR
81297;2.35042;SHIFT-DR
81298;2.35043;SHIFT-DR
81299;2.35043;SHIFT-DR
81300;2.35043;SHIFT-DR
81301;2.35043;SHIFT-DR
81302;2.35043;SHIFT-DR
81303;2.35044;SHIFT-DR
81304;2.35044;SHIFT-DR
81305;2.35044;SHIFT-DR
81306;2.35044;SHIFT-DR
81307;2.35045;SHIFT-DR
81308;2.35045;SHIFT-DR
81309;2.35045;SHIFT-DR
81310;2.35045;SHIFT-DR
81311;2.35046;SHIFT-DR
81312;2.35046;SHIFT-DR
81313;2.35046;SHIFT-DR
81314;2.35046;SHIFT-DR
81315;2.35046;SHIFT-DR
81316;2.35047;SHIFT-DR
81317;2.35047;SHIFT-DR
81318;2.35047;SHIFT-DR
81319;2.35047;SHIFT-DR
81320;2.35048;SHIFT-DR
81321;2.35048;SHIFT-DR
81322;2.35048;SHIFT-DR
81323;2.35048;SHIFT-DR
81324;2.35048;SHIFT-DR
81325;2.35049;SHIFT-DR
81326;2.35049;SHIFT-DR
81327;2.35049;SHIFT-DR
81328;2.35049;SHIFT-DR
81329;2.3505;SHIFT-DR
81330;2.3505;SHIFT-DR
81331;2.3505;SHIFT-DR
81332;2.3505;SHIFT-DR
81333;2.3505;SHIFT-DR
81334;2.35051;SHIFT-DR
81335;2.35051;SHIFT-DR
81336;2.35051;SHIFT-DR
81337;2.35051;SHIFT-DR
81338;2.35052;SHIFT-DR
81339;2.35052;SHIFT-DR
81340;2.35052;SHIFT-DR
81341;2.35052;SHIFT-DR
81342;2.35052;SHIFT-DR
81343;2.35053;SHIFT-DR
81344;2.35053;SHIFT-DR
81345;2.35053;SHIFT-DR
81346;2.35053;SHIFT-DR
81347;2.35054;SHIFT-DR
81348;2.35054;SHIFT-DR
81349;2.35054;SHIFT-DR
81350;2.35054;SHIFT-DR
81351;2.35055;SHIFT-DR
81352;2.35055;SHIFT-DR
81353;2.35055;SHIFT-DR
81354;2.35055;SHIFT-DR
81355;2.35055;SHIFT-DR
81356;2.35056;SHIFT-DR
81357;2.35056;SHIFT-DR
81358;2.35056;SHIFT-DR
81359;2.35057;SHIFT-DR
81360;2.35057;SHIFT-DR
81361;2.35057;SHIFT-DR
81362;2.35057;SHIFT-DR
81363;2.35057;SHIFT-DR
81364;2.35057;SHIFT-DR
81365;2.35058;SHIFT-DR
81366;2.35058;SHIFT-DR
81367;2.35058;SHIFT-DR
81368;2.35059;SHIFT-DR
81369;2.35059;SHIFT-DR
81370;2.35059;SHIFT-DR
81371;2.35059;SHIFT-DR
81372;2.35059;SHIFT-DR
81373;2.3506;SHIFT-DR
81374;2.3506;SHIFT-DR
81375;2.3506;SHIFT-DR
81376;2.3506;SHIFT-DR
81377;2.35061;SHIFT-DR
81378;2.35061;SHIFT-DR
81379;2.35061;SHIFT-DR
81380;2.35061;SHIFT-DR
81381;2.35061;SHIFT-DR
81382;2.35062;SHIFT-DR
81383;2.35062;SHIFT-DR
81384;2.35062;SHIFT-DR
81385;2.35062;SHIFT-DR
81386;2.35063;SHIFT-DR
81387;2.35063;SHIFT-DR
81388;2.35063;SHIFT-DR
81389;2.35063;SHIFT-DR
81390;2.35063;SHIFT-DR
81391;2.35064;SHIFT-DR
81392;2.35064;SHIFT-DR
81393;2.35064;SHIFT-DR
81394;2.35064;SHIFT-DR
81395;2.35065;SHIFT-DR
81396;2.35065;SHIFT-DR
81397;2.35065;SHIFT-DR
81398;2.35065;SHIFT-DR
81399;2.35066;SHIFT-DR
81400;2.35066;SHIFT-DR
81401;2.35066;SHIFT-DR
81402;2.35066;SHIFT-DR
81403;2.35066;SHIFT-DR
81404;2.35067;SHIFT-DR
81405;2.35067;SHIFT-DR
81406;2.35067;SHIFT-DR
81407;2.35067;SHIFT-DR
81408;2.35068;SHIFT-DR
81409;2.35068;SHIFT-DR
81410;2.35068;SHIFT-DR
81411;2.35068;SHIFT-DR
81412;2.35068;SHIFT-DR
81413;2.35069;SHIFT-DR
81414;2.35069;SHIFT-DR
81415;2.35069;SHIFT-DR
81416;2.35069;SHIFT-DR
81417;2.3507;SHIFT-DR
81418;2.3507;SHIFT-DR
81419;2.3507;SHIFT-DR
81420;2.3507;SHIFT-DR
81421;2.3507;SHIFT-DR
81422;2.35071;SHIFT-DR
81423;2.35071;SHIFT-DR
81424;2.35071;SHIFT-DR
81425;2.35071;SHIFT-DR
81426;2.35072;SHIFT-DR
81427;2.35072;SHIFT-DR
81428;2.35072;SHIFT-DR
81429;2.35072;SHIFT-DR
81430;2.35072;SHIFT-DR
81431;2.35073;SHIFT-DR
81432;2.35073;SHIFT-DR
81433;2.35073;SHIFT-DR
81434;2.35073;SHIFT-DR
81435;2.35074;SHIFT-DR
81436;2.35074;SHIFT-DR
81437;2.35074;SHIFT-DR
81438;2.35074;SHIFT-DR
81439;2.35075;SHIFT-DR
81440;2.35075;SHIFT-DR
81441;2.35075;SHIFT-DR
81442;2.35075;SHIFT-DR
81443;2.35075;SHIFT-DR
81444;2.35076;SHIFT-DR
81445;2.35076;SHIFT-DR
81446;2.35076;SHIFT-DR
81447;2.35077;SHIFT-DR
81448;2.35077;SHIFT-DR
81449;2.35077;SHIFT-DR
81450;2.35077;SHIFT-DR
81451;2.35077;SHIFT-DR
81452;2.35078;SHIFT-DR
81453;2.35078;SHIFT-DR
81454;2.35078;SHIFT-DR
81455;2.35078;SHIFT-DR
81456;2.35079;SHIFT-DR
81457;2.35079;SHIFT-DR
81458;2.35079;SHIFT-DR
81459;2.35079;SHIFT-DR
81460;2.35079;SHIFT-DR
81461;2.3508;SHIFT-DR
81462;2.3508;SHIFT-DR
81463;2.3508;SHIFT-DR
81464;2.3508;SHIFT-DR
81465;2.35081;SHIFT-DR
81466;2.35081;SHIFT-DR
81467;2.35081;SHIFT-DR
81468;2.35081;SHIFT-DR
81469;2.35081;SHIFT-DR
81470;2.35082;SHIFT-DR
81471;2.35082;SHIFT-DR
81472;2.35082;SHIFT-DR
81473;2.35082;SHIFT-DR
81474;2.35083;SHIFT-DR
81475;2.35083;SHIFT-DR
81476;2.35083;SHIFT-DR
81477;2.35083;SHIFT-DR
81478;2.35083;SHIFT-DR
81479;2.35084;SHIFT-DR
81480;2.35084;SHIFT-DR
81481;2.35084;SHIFT-DR
81482;2.35084;SHIFT-DR
81483;2.35085;SHIFT-DR
81484;2.35085;SHIFT-DR
81485;2.35085;SHIFT-DR
81486;2.35085;SHIFT-DR
81487;2.35086;SHIFT-DR
81488;2.35086;SHIFT-DR
81489;2.35086;SHIFT-DR
81490;2.35086;SHIFT-DR
81491;2.35086;SHIFT-DR
81492;2.35087;SHIFT-DR
81493;2.35087;SHIFT-DR
81494;2.35087;SHIFT-DR
81495;2.35087;SHIFT-DR
81496;2.35088;SHIFT-DR
81497;2.35088;SHIFT-DR
81498;2.35088;SHIFT-DR
81499;2.35088;SHIFT-DR
81500;2.35088;SHIFT-DR
81501;2.35089;SHIFT-DR
81502;2.35089;SHIFT-DR
81503;2.35089;SHIFT-DR
81504;2.35089;SHIFT-DR
81505;2.3509;SHIFT-DR
81506;2.3509;SHIFT-DR
81507;2.3509;SHIFT-DR
81508;2.3509;SHIFT-DR
81509;2.3509;SHIFT-DR
81510;2.35091;SHIFT-DR
81511;2.35091;SHIFT-DR
81512;2.35091;SHIFT-DR
81513;2.35091;SHIFT-DR
81514;2.35092;SHIFT-DR
81515;2.35092;SHIFT-DR
81516;2.35092;SHIFT-DR
81517;2.35092;SHIFT-DR
81518;2.35092;SHIFT-DR
81519;2.35093;SHIFT-DR
81520;2.35093;SHIFT-DR
81521;2.35093;SHIFT-DR
81522;2.35093;SHIFT-DR
81523;2.35094;SHIFT-DR
81524;2.35094;SHIFT-DR
81525;2.35094;SHIFT-DR
81526;2.35094;SHIFT-DR
81527;2.35095;SHIFT-DR
81528;2.35095;SHIFT-DR
81529;2.35095;SHIFT-DR
81530;2.35095;SHIFT-DR
81531;2.35095;SHIFT-DR
81532;2.35096;SHIFT-DR
81533;2.35096;SHIFT-DR
81534;2.35096;EXIT1-DR
81535;2.35139;UPDATE-DR
81536;2.35139;RUN-TEST/IDLE
81537;2.3524;SELECT-DR-SCAN
81538;2.3524;CAPTURE-DR
81539;2.3524;SHIFT-DR
81540;2.35339;SHIFT-DR
81541;2.35339;SHIFT-DR
81542;2.3534;SHIFT-DR
81543;2.3534;SHIFT-DR
81544;2.3534;SHIFT-DR
81545;2.3534;SHIFT-DR
81546;2.3534;EXIT1-DR
81547;2.35439;PAUSE-DR
81548;2.35536;EXIT2-DR
81549;2.35536;UPDATE-DR
81550;2.35536;RUN-TEST/IDLE
81551;2.35635;SELECT-DR-SCAN
81552;2.35635;CAPTURE-DR
81553;2.35636;SHIFT-DR
81554;2.35753;SHIFT-DR
81555;2.35754;SHIFT-DR
81556;2.35754;SHIFT-DR
81557;2.35754;SHIFT-DR
81558;2.35754;SHIFT-DR
81559;2.35754;SHIFT-DR
81560;2.35755;SHIFT-DR
81561;2.35755;SHIFT-DR
81562;2.35755;SHIFT-DR
81563;2.35755;SHIFT-DR
81564;2.35756;SHIFT-DR
81565;2.35756;SHIFT-DR
81566;2.35756;SHIFT-DR
81567;2.35756;SHIFT-DR
81568;2.35756;SHIFT-DR
81569;2.35757;SHIFT-DR
81570;2.35757;SHIFT-DR
81571;2.35757;SHIFT-DR
81572;2.35757;SHIFT-DR
81573;2.35758;SHIFT-DR
81574;2.35758;SHIFT-DR
81575;2.35758;SHIFT-DR
81576;2.35758;SHIFT-DR
81577;2.35758;SHIFT-DR
81578;2.35759;SHIFT-DR
81579;2.35759;SHIFT-DR
81580;2.35759;SHIFT-DR
81581;2.35759;SHIFT-DR
81582;2.3576;SHIFT-DR
81583;2.3576;SHIFT-DR
81584;2.3576;SHIFT-DR
81585;2.3576;SHIFT-DR
81586;2.35761;SHIFT-DR
81587;2.35761;SHIFT-DR
81588;2.35761;SHIFT-DR
81589;2.35761;SHIFT-DR
81590;2.35761;SHIFT-DR
81591;2.35762;SHIFT-DR
81592;2.35762;SHIFT-DR
81593;2.35762;SHIFT-DR
81594;2.35762;SHIFT-DR
81595;2.35763;SHIFT-DR
